State_Name,State_ab,County,City,Place,Type,Zip_Code,Area_Code,ALand,AWater,Lat,Lon,Mean,Median,Stdev,Households
Minnesota,MN,Big Stone County,Browns Valley,Beardsley city,City,56219,320,1217530,7685,45.557831,-96.714079,68141.69028,78805,62858.6350082979+0i,91
Minnesota,MN,Lake County,Silver Bay,Beaver Bay city,City,55614,218,2068424,0,47.256184,-91.306223,73320.46998,300000,71406.4178685517+0i,60
Minnesota,MN,Sherburne County,Becker,Becker city,City,55308,763,27323288,1166022,45.386031,-93.88607,99502.16378,105381,76739.5936813704+0i,1582
Minnesota,MN,Stearns County,Belgrade,Belgrade city,City,56312,320,3148699,0,45.450615,-94.999787,112548.1101,91248,125028.794287815+0i,305
Minnesota,MN,Wabasha County,Goodhue,Bellechester city,City,55027,651,820556,0,44.371019,-92.511315,73140.6519,300000,64003.8122950953+0i,15
Minnesota,MN,Lac qui Parle County,Madison,Bellingham city,City,56256,320,1001544,0,45.136436,-96.284097,73851.1587,81348,71476.7655677511+0i,74
Minnesota,MN,Redwood County,Belview,Belview city,City,56214,507,2439631,0,44.606684,-95.328913,81149.34433,78210,82611.269120166+0i,168
Minnesota,MN,Cass County,Bena,Bena city,City,56626,218,1299522,12992,47.341003,-94.206406,46581.55187,37478,0+19774.1565457175i,54
Minnesota,MN,Todd County,Bertha,Bertha city,City,56437,218,2819270,0,46.267018,-95.061784,66890.67929,70901,68029.4708590366+0i,236
Minnesota,MN,Nobles County,Sibley,Bigelow city,City,51249,712,972473,0,43.505368,-95.689017,88642.36479,89002,86249.9878597327+0i,75
Minnesota,MN,Itasca County,Bigfork,Bigfork city,City,56628,218,4767800,89166,47.745305,-93.652757,111367.5588,86069,134375.174434731+0i,205
Minnesota,MN,Sherburne County,Big Lake,Big Lake city,City,55309,763,17885087,2430873,45.342422,-93.743036,116692.6866,108327,116796.274701089+0i,3369
Minnesota,MN,Washington County,White Bear Lake,Birchwood Village city,City,55110,651,862696,5568,45.059981,-92.978025,189213.0074,210740,194563.524541671+0i,381
Minnesota,MN,McLeod County,Hutchinson,Biscay city,City,55350,320,193283,0,44.82627,-94.274085,116194.3525,80932,129095.814856091+0i,33
Minnesota,MN,Beltrami County,Blackduck,Blackduck city,City,56630,218,4172519,102240,47.720934,-94.545345,46987.35176,51422,44828.0834092414+0i,319
Minnesota,MN,Ramsey County,Blaine,Blaine city,City,55449,763,87641152,514376,45.170497,-93.206071,0,0,0+0i,0
Minnesota,MN,Dodge County,Blooming Prairie,Blooming Prairie city,City,55917,507,3647724,0,43.868331,-93.055007,0,0,0+0i,0
Minnesota,MN,Hennepin County,Bloomington,Bloomington city,City,55431,952,89956904,9592563,44.829666,-93.315217,142397.6735,122590,150812.18942984+0i,36762
Minnesota,MN,Otter Tail County,Wadena,Bluffton city,City,56482,218,7140651,63633,46.469401,-95.233935,68374.11546,250000,0+49983.2475868672i,73
Minnesota,MN,Norman County,Ada,Borup city,City,56510,218,657173,0,47.180266,-96.505831,80899.17405,70535,67741.9705294031+0i,39
Minnesota,MN,Morrison County,Royalton,Bowlus city,City,56373,320,3300670,0,45.819056,-94.40725,79037.80329,68572,89205.3476088542+0i,138
Minnesota,MN,Cass County,Remer,Boy River city,City,56672,218,953855,3136,47.16824,-94.12421,13847.75676,10884,11652.2311467799+0i,18
Minnesota,MN,Kanabec County,Braham,Braham city,City,55006,320,4192966,18086,45.722348,-93.172197,0,0,0+0i,0
Minnesota,MN,Douglas County,Brandon,Brandon city,City,56315,320,1260772,16502,45.966911,-95.593973,102888.2378,100363,103246.865861499+0i,206
Minnesota,MN,Crow Wing County,Pequot Lakes,Breezy Point city,City,56472,218,30551160,8717488,46.60912,-94.207091,126027.2439,100592,134490.30209914+0i,814
Minnesota,MN,Faribault County,Wells,Bricelyn city,City,56097,507,759132,0,43.560808,-93.813055,80987.78463,78863,89406.9305311389+0i,151
Minnesota,MN,Hennepin County,Brooklyn Park,Brooklyn Park city,City,55443,763,67553696,1226616,45.110906,-93.349088,129312.9613,109332,136959.100243195+0i,26758
Minnesota,MN,Red Lake County,Plummer,Brooks city,City,56748,218,2984653,0,47.816514,-96.003542,115593.6161,81689,144180.567894178+0i,67
Minnesota,MN,Pope County,Brooten,Brooten city,City,56316,320,4057147,0,45.500028,-95.115787,0,0,0+0i,0
Minnesota,MN,Todd County,Browerville,Browerville city,City,56438,320,2754520,0,46.080702,-94.864587,92307.31161,84573,97936.7337746037+0i,280
Minnesota,MN,Traverse County,Browns Valley,Browns Valley city,City,56219,320,2036972,0,45.594691,-96.832836,72381.63009,74328,79229.7618896164+0i,251
Minnesota,MN,McLeod County,Glencoe,Brownton city,City,55336,320,1008756,0,44.732576,-94.350962,70048.49549,80362,11593.6861599977+0i,333
Minnesota,MN,Morrison County,Pierz,Buckman city,City,56364,320,2624502,0,45.897362,-94.093952,100890.9498,86461,110309.764735362+0i,81
Minnesota,MN,Renville County,Buffalo Lake,Buffalo Lake city,City,55314,320,1778384,0,44.737133,-94.61808,77728.37923,73262,79286.785446286+0i,250
Minnesota,MN,Dakota County,Burnsville,Burnsville city,City,55337,952,64360143,5229703,44.764409,-93.279372,136140.2425,113174,144809.08514301+0i,24856
Minnesota,MN,Watonwan County,Butterfield,Butterfield city,City,56120,507,1126762,0,43.957961,-94.793564,135109.4748,101158,155980.991883311+0i,238
Minnesota,MN,Houston County,Caledonia,Caledonia city,City,55921,507,7313126,2915,43.634127,-91.500399,78282.90259,74268,82166.862562719+0i,1194
Minnesota,MN,Itasca County,Marble,Calumet city,City,55764,218,4661156,33067,47.321955,-93.264172,63391.26225,66922,65260.2984501817+0i,175
Minnesota,MN,Wilkin County,Campbell,Campbell city,City,56522,218,612733,0,46.097528,-96.405457,120506.1338,106752,128041.025837467+0i,76
Minnesota,MN,Goodhue County,Cannon Falls,Cannon Falls city,City,55009,507,11576284,262427,44.517265,-92.889342,108977.9033,94440,117848.645084247+0i,1679
Minnesota,MN,Douglas County,Carlos,Carlos city,City,56319,320,1209238,0,45.974162,-95.292492,84150.26677,81714,79606.6875881504+0i,201
Minnesota,MN,Carver County,Chaska,Carver city,City,55318,952,10699300,411955,44.753601,-93.638651,169487.0705,167389,171826.31436206+0i,1264
Minnesota,MN,Meeker County,Hutchinson,Cedar Mills city,City,55350,320,835573,0,44.94364,-94.520368,75390.075,71130,68242.3364711607+0i,26
Minnesota,MN,Anoka County,Centerville,Centerville city,City,55038,763,5504435,779522,45.167461,-93.055168,123729.7619,133167,113089.34374056+0i,1243
Minnesota,MN,Hennepin County,Champlin,Champlin city,City,55316,763,21111216,1441730,45.172932,-93.386829,135961.2782,117721,140662.820858683+0i,8608
Minnesota,MN,Carver County,Chanhassen,Chanhassen city,City,55317,952,52808620,6319633,44.854285,-93.562384,199333.4467,219464,200869.086226232+0i,8681
Minnesota,MN,Carver County,Chaska,Chaska city,City,55318,952,44045024,2156773,44.816364,-93.610026,158005.4508,153189,163768.13193107+0i,9108
Minnesota,MN,Olmsted County,Chatfield,Chatfield city,City,55923,507,6715611,0,43.844473,-92.18286,117367.1702,90256,130235.107655502+0i,497
Minnesota,MN,Chisago County,Lindstrom,Chisago City city,City,55045,651,32416721,5750446,45.345584,-92.910034,126032.9756,110777,132171.210819486+0i,2020
Minnesota,MN,Stevens County,Chokio,Chokio city,City,56221,320,1119469,0,45.573075,-96.174747,92877.69571,74426,105194.274380713+0i,174
Minnesota,MN,Chippewa County,Clara City,Clara City city,City,56222,320,4550061,898,44.958655,-95.367597,96618.62184,84484,101847.833793882+0i,527
Minnesota,MN,Todd County,Clarissa,Clarissa city,City,56440,218,2602520,0,46.128454,-94.949246,75974.75628,68328,85010.1619889302+0i,331
Minnesota,MN,Freeborn County,Albert Lea,Clarks Grove city,City,56007,507,1420852,98135,43.762692,-93.328035,81806.43507,78554,64350.1413595315+0i,257
Minnesota,MN,Sherburne County,Clear Lake,Clear Lake city,City,55319,320,2664948,133708,45.449857,-94.002112,125964.7721,115872,124024.825556859+0i,188
Minnesota,MN,Wright County,Clear Lake,Clearwater city,City,55319,320,4049921,373520,45.411405,-94.044452,106666.5509,93886,110035.476050102+0i,688
Minnesota,MN,Le Sueur County,Cleveland,Cleveland city,City,56017,507,1446438,0,44.323605,-93.835301,93702.604,88294,91739.7670252848+0i,259
Minnesota,MN,Big Stone County,Clinton,Clinton city,City,56225,320,2479334,221412,45.466935,-96.442644,61007.59747,67471,57062.2275793556+0i,184
Minnesota,MN,Swift County,Benson,Clontarf city,City,56215,320,5325736,117980,45.382581,-95.682935,77016.95005,83222,68757.0785939405+0i,56
Minnesota,MN,Dakota County,Rosemount,Coates city,City,55068,651,3573645,0,44.716021,-93.032251,97879.9938,300000,94144.7676540457+0i,53
Minnesota,MN,Itasca County,Cohasset,Cohasset city,City,55721,218,69299203,21962824,47.242458,-93.664254,130896.7772,106598,140828.226475561+0i,1097
Minnesota,MN,Stearns County,Cold Spring,Cold Spring city,City,56320,320,6909114,67533,45.457426,-94.429757,107357.1884,91999,115350.059591404+0i,1646
Minnesota,MN,Carver County,Cologne,Cologne city,City,55322,952,4546511,316059,44.769825,-93.792428,116235.7184,101703,117705.206414214+0i,562
Minnesota,MN,Anoka County,Forest Lake,Columbus city,City,55025,651,116157497,7348887,45.255715,-93.112841,136766.7856,114876,142896.344290328+0i,1503
Minnesota,MN,Cottonwood County,Comfrey,Comfrey city,City,56019,507,1129039,0,44.110991,-94.902895,61109.00503,300000,50252.9390771839+0i,8
Minnesota,MN,Freeborn County,Alden,Conger city,City,56009,507,322235,0,43.614568,-93.528449,129037.472,300000,142278.3114328+0i,63
Minnesota,MN,Anoka County,Coon Rapids,Coon Rapids city,City,55433,763,58541348,1914190,45.176411,-93.311454,126301.048,107235,133170.827327633+0i,24111
Minnesota,MN,Big Stone County,Appleton,Correll city,City,56208,320,988860,0,45.231935,-96.162646,29631.69659,15593,28920.6621411823+0i,12
Minnesota,MN,Washington County,Cottage Grove,Cottage Grove city,City,55016,651,87078550,10069670,44.813326,-92.914315,140913.8444,122557,145496.339685665+0i,11890
Minnesota,MN,Nicollet County,New Ulm,Courtland city,City,56073,507,6767024,15491,44.275446,-94.342324,112840.977,94139,118006.690969115+0i,271
Minnesota,MN,Polk County,Crookston,Crookston city,City,56716,218,13429559,0,47.774709,-96.606255,112121.044,100794,121914.878552901+0i,3071
Minnesota,MN,Crow Wing County,Crosslake,Crosslake city,City,56442,218,66626362,28843726,46.679636,-94.102161,142619.0485,121757,150527.214312525+0i,1002
Minnesota,MN,Murray County,Slayton,Currie city,City,56172,507,1425526,0,44.070466,-95.666899,58494.33956,60664,51493.9616587408+0i,105
Minnesota,MN,Pope County,Cyrus,Cyrus city,City,56323,320,694865,0,45.614788,-95.738206,91376.53873,74051,103929.731195459+0i,149
Minnesota,MN,Otter Tail County,Ashby,Dalton city,City,56309,218,604426,0,46.173888,-95.915466,56614.77171,61322,51692.6755964623+0i,104
Minnesota,MN,Swift County,Benson,Danvers city,City,56215,320,1802244,0,45.281406,-95.755942,73727.36658,77934,64966.0803475513+0i,47
Minnesota,MN,Meeker County,Dassel,Darwin city,City,55325,320,5250319,206748,45.096012,-94.414293,96862.5974,84951,109532.18935653+0i,139
Minnesota,MN,Lac qui Parle County,Dawson,Dawson city,City,56232,320,3696547,0,44.928931,-96.050315,110131.5484,86268,127943.747404853+0i,659
Minnesota,MN,Wright County,Dayton,Dayton city,City,55327,763,60288911,4931920,45.189088,-93.471575,0,0,0+0i,0
Minnesota,MN,Otter Tail County,Wadena,Deer Creek city,City,56482,218,10392428,44560,46.390553,-95.322447,50350.7572,55164,31871.5478940327+0i,112
Minnesota,MN,Crow Wing County,Crosby,Deerwood city,City,56441,218,3811002,1460267,46.467088,-93.898501,126740.208,76205,151823.435916578+0i,205
Minnesota,MN,Wright County,Delano,Delano city,City,55328,763,10476779,0,45.037756,-93.791786,112393.7995,105761,115148.252696863+0i,1948
Minnesota,MN,Redwood County,Belview,Delhi city,City,56214,507,1970088,0,44.597999,-95.213359,33051.36228,27182,26587.7961082635+0i,26
Minnesota,MN,Pine County,Willow River,Denham city,City,55795,218,3434240,0,46.361693,-92.94149,53433.01362,51391,54937.0483132242+0i,20
Minnesota,MN,Rice County,Nerstrand,Dennison city,City,55053,507,3251286,0,44.408833,-93.030277,69749.5,300000,55477.8810079035+0i,2
Minnesota,MN,Becker County,Detroit Lakes,Detroit Lakes city,City,56501,218,28371070,12948129,46.806633,-95.844835,113162.0888,94596,123800.352728381+0i,4045
Minnesota,MN,Clay County,Dilworth,Dilworth city,City,56529,218,8304539,7222,46.879436,-96.698332,109601.1585,97168,116108.384191896+0i,1643
Minnesota,MN,Kittson County,Stephen,Donaldson city,City,56757,218,2151258,2808,48.574426,-96.897582,48806.99263,300000,42329.3524309005+0i,10
Minnesota,MN,Wilkin County,Campbell,Doran city,City,56522,218,535692,0,46.185134,-96.485609,75856.32827,300000,62950.8537394252+0i,18
Minnesota,MN,Murray County,Westbrook,Dovray city,City,56183,507,644418,0,44.054516,-95.547738,52876.52335,49130,49219.5819075328+0i,40
Minnesota,MN,Traverse County,Wheaton,Dumont city,City,56296,320,1114630,0,45.717375,-96.423094,132340.2975,78393,152658.117916709+0i,46
Minnesota,MN,Nobles County,Fulda,Dundee city,City,56131,507,766794,0,43.844118,-95.466707,54725.2327,300000,46947.3682014467+0i,52
Minnesota,MN,Dakota County,Eagan,Eagan city,City,55123,651,80782831,5908950,44.815217,-93.162816,163545.8483,160782,168663.621496976+0i,25831
Minnesota,MN,Blue Earth County,Eagle Lake,Eagle Lake city,City,56024,507,4178070,8035,44.162086,-93.8836,111441.614,98136,114355.788001965+0i,934
Minnesota,MN,Polk County,East Grand Forks,East Grand Forks city,City,56721,218,15183746,0,47.92838,-97.013786,112872.7846,100313,119418.907224357+0i,3484
Minnesota,MN,Faribault County,Minnesota Lake,Easton city,City,56068,507,2459517,0,43.76609,-93.900029,118730.1095,110777,124182.102298677+0i,109
Minnesota,MN,Yellow Medicine County,Echo,Echo city,City,56237,507,2620798,0,44.621736,-95.411458,71174.57745,84590,0+31053.6849153535i,123
Minnesota,MN,Meeker County,Eden Valley,Eden Valley city,City,55329,320,3135956,11245,45.327073,-94.545952,96264.52507,68400,123028.429515587+0i,253
Minnesota,MN,Pipestone County,Edgerton,Edgerton city,City,56128,507,3034258,8501,43.87533,-96.130472,78642.53135,78229,74433.2180097067+0i,491
Minnesota,MN,Itasca County,Bigfork,Effie city,City,56628,218,9480369,0,47.841159,-93.637712,65326.13535,69871,56862.8375015936+0i,31
Minnesota,MN,Winona County,Lewiston,Elba city,City,55952,507,5333743,0,44.086412,-92.018072,68699.06678,69809,70383.9178459864+0i,64
Minnesota,MN,Clearwater County,Naytahwaush,Elbow Lake,CDP,56566,218,3462461,0,47.146718,-95.544075,0,0,0+0i,0
Minnesota,MN,Wabasha County,Elgin,Elgin city,City,55932,507,2539270,0,44.121951,-92.246124,113629.823,101900,117824.341371478+0i,445
Minnesota,MN,Scott County,Elko New Market,Elko New Market city,City,55020,952,8688528,0,44.567171,-93.338329,150206.8334,135191,151090.885722212+0i,1475
Minnesota,MN,Mower County,Adams,Elkton city,City,55909,507,3356772,0,43.660266,-92.706486,132915.4037,101590,148341.395601476+0i,46
Minnesota,MN,Nobles County,Ellsworth,Ellsworth city,City,56129,507,1612931,0,43.520474,-96.01818,98682.4441,75325,112990.733346815+0i,189
Minnesota,MN,Faribault County,Elmore,Elmore city,City,56027,507,2355542,0,43.506823,-94.088776,56594.58445,58593,52923.9869225193+0i,260
Minnesota,MN,St. Louis County,Ely,Ely city,City,55731,218,7525211,16764,47.905603,-91.850729,79562.05555,75274,76049.5979518085+0i,1628
Minnesota,MN,Waseca County,Waterville,Elysian city,City,56096,507,3140883,534603,44.206411,-93.681409,42499.5,300000,27965.2974811705+0i,3
Minnesota,MN,Freeborn County,Lake Mills,Emmons city,City,50450,641,2056373,18145,43.504492,-93.482301,100940.0812,83050,108848.286743771+0i,177
Minnesota,MN,Polk County,Erskine,Erskine city,City,56535,218,1906901,834474,47.671325,-96.020067,65570.48315,65791,64900.6273179782+0i,221
Minnesota,MN,Brown County,Morgan,Evan city,City,56266,507,2676013,0,44.35494,-94.836091,48913.18321,37396,53278.833617408+0i,34
Minnesota,MN,St. Louis County,Eveleth,Eveleth city,City,55734,218,16300258,405694,47.475189,-92.549464,70420.73676,65793,73706.9113366785+0i,1642
Minnesota,MN,Olmsted County,Eyota,Eyota city,City,55934,507,4374782,0,43.988319,-92.232121,110517.1918,102111,111633.816084686+0i,790
Minnesota,MN,Stearns County,Kimball,Fairhaven,CDP,55353,320,4942275,381865,45.323991,-94.205474,106114.7587,77108,124744.085027082+0i,134
Minnesota,MN,Ramsey County,Saint Paul,Falcon Heights city,City,55108,651,5785744,16906,44.988052,-93.174659,149322.4609,136049,156258.483797351+0i,2170
Minnesota,MN,Dakota County,Farmington,Farmington city,City,55024,651,37854442,668038,44.659163,-93.168705,137046.415,126478,138561.827856804+0i,7640
Minnesota,MN,Cass County,Bena,Federal Dam city,City,56626,218,5857953,45930,47.240227,-94.211998,113279.3447,300000,128670.131302425+0i,36
Minnesota,MN,Otter Tail County,Fergus Falls,Fergus Falls city,City,56537,218,36562294,3259199,46.285002,-96.076145,111238.3169,96692,119206.037861098+0i,5916
Minnesota,MN,Crow Wing County,Crosslake,Fifty Lakes city,City,56442,218,75954847,11000215,46.765482,-94.11784,127085.5945,96592,144839.165662831+0i,164
Minnesota,MN,Pine County,Finlayson,Finlayson city,City,55735,320,7218034,346614,46.209734,-92.926839,111561.8305,89367,128233.529738655+0i,123
Minnesota,MN,Jackson County,Windom,Fish Lake,CDP,56101,507,2365577,871152,43.838611,-95.047048,163877.0624,300000,169894.9796115+0i,36
Minnesota,MN,St. Louis County,Floodwood,Floodwood city,City,55736,218,3847855,0,46.928639,-92.91167,54155.74792,43253,57381.834019793+0i,257
Minnesota,MN,Benton County,Foley,Foley city,City,56329,320,6623844,0,45.663601,-93.909464,84403.88099,84071,82451.2397765584+0i,933
Minnesota,MN,Washington County,Forest Lake,Forest Lake city,City,55025,651,79086306,12922456,45.250692,-92.966831,129482.9336,109551,135905.994091718+0i,7082
Minnesota,MN,Crow Wing County,Randall,Fort Ripley city,City,56475,320,3403069,303135,46.16643,-94.365065,96607.71604,105835,90468.7863447879+0i,39
Minnesota,MN,Fillmore County,Preston,Fountain city,City,55965,507,2574336,0,43.742542,-92.134216,94957.9684,92224,85987.6926918258+0i,176
Minnesota,MN,Renville County,Franklin,Franklin city,City,55333,507,2786379,0,44.531137,-94.885079,84392.46878,79313,92607.7039356419+0i,229
Minnesota,MN,Freeborn County,Alden,Freeborn city,City,56009,507,474842,0,43.766055,-93.564295,80310.61361,68211,93358.896224057+0i,124
Minnesota,MN,Anoka County,Fridley,Fridley city,City,55432,763,26312575,1900025,45.084246,-93.26005,112576.9611,94187,120687.980239577+0i,11076
Minnesota,MN,Faribault County,Blue Earth,Frost city,City,56013,507,1116676,0,43.584587,-93.924801,82443.06852,60566,97583.8390960915+0i,99
Minnesota,MN,Beltrami County,Blackduck,Funkley city,City,56630,218,1975855,0,47.786862,-94.426614,19514.64611,20793,12326.5346589789+0i,5
Minnesota,MN,Douglas County,Garfield,Garfield city,City,56332,320,2089778,15732,45.937601,-95.498535,73963.04997,76140,69031.6220235786+0i,127
Minnesota,MN,Lyon County,Tracy,Garvin city,City,56175,507,724160,27156,44.212479,-95.76019,51271.03736,54155,46182.5308103346+0i,52
Minnesota,MN,Sibley County,Gaylord,Gaylord city,City,55334,507,4400847,0,44.555467,-94.212362,85617.43489,81088,89585.6980149783+0i,923
Minnesota,MN,Freeborn County,Ellendale,Geneva city,City,56026,507,1353559,17963,43.819522,-93.272622,75107.41099,250000,7586.16529994869+0i,145
Minnesota,MN,Clay County,Harwood,Georgetown city,City,58042,701,2621373,0,47.078399,-96.795875,69725.03076,300000,60808.0928581459+0i,32
Minnesota,MN,Sibley County,Gibbon,Gibbon city,City,55335,507,2278466,0,44.535382,-94.523557,99176.62778,84452,106928.840676784+0i,313
Minnesota,MN,Benton County,Foley,Gilman city,City,56329,320,1261185,0,45.735298,-93.948267,84394.12235,87510,78597.2979652349+0i,79
Minnesota,MN,Freeborn County,Glenville,Glenville city,City,56036,507,2904343,161853,43.574187,-93.281066,71548.41916,75733,65673.1787573313+0i,253
Minnesota,MN,Clay County,Glyndon,Glyndon city,City,56547,218,3734006,0,46.871379,-96.579785,112204.8498,98171,115809.640047837+0i,470
Minnesota,MN,Clearwater County,Clearbrook,Gonvick city,City,56634,218,3397858,0,47.739111,-95.512471,77466.31857,50770,102522.3826915+0i,106
Minnesota,MN,Pennington County,Goodridge,Goodridge city,City,56725,218,486951,0,48.144175,-95.80396,64290.70822,67502,57159.1364161961+0i,60
Minnesota,MN,Winona County,Winona,Goodview city,City,55987,507,5676726,663514,44.068809,-91.714643,102485.7538,87711,107414.055074048+0i,1627
Minnesota,MN,Martin County,Granada,Granada city,City,56039,507,1502409,0,43.693143,-94.349466,91451.92472,65846,115390.483528754+0i,133
Minnesota,MN,Mower County,Grand Meadow,Grand Meadow city,City,55936,507,1680963,0,43.705871,-92.570443,82921.16748,88422,57974.4859181644+0i,446
Minnesota,MN,Chippewa County,Granite Falls,Granite Falls city,City,56241,320,9052797,612606,44.807268,-95.542338,87335.27389,86770,76862.6641348925+0i,382
Minnesota,MN,Washington County,Mahtomedi,Grant city,City,55115,651,65043034,3682780,45.082077,-92.910948,192655.2579,205246,194396.06250568+0i,1466
Minnesota,MN,Roseau County,Greenbush,Greenbush city,City,56726,218,3867459,0,48.700769,-96.183543,101616.0108,86583,109990.523776873+0i,307
Minnesota,MN,Sibley County,Green Isle,Green Isle city,City,55338,507,2626676,20601,44.68272,-94.004043,76817.38221,76823,69863.2266201647+0i,212
Minnesota,MN,Hennepin County,Excelsior,Greenwood city,City,55331,952,914774,6194,44.911377,-93.547469,222576.3588,251494,220681.883360088+0i,339
Minnesota,MN,Meeker County,Grove City,Grove City city,City,56243,320,1710426,130344,45.148318,-94.681824,86539.92287,74035,94455.8024290747+0i,245
Minnesota,MN,Polk County,Clearbrook,Gully city,City,56634,218,637316,0,47.768437,-95.622861,52926.87001,52354,44845.3951071113+0i,48
Minnesota,MN,Murray County,Slayton,Hadley city,City,56172,507,733207,295320,44.001797,-95.855559,71073.47886,136244,0+82154.1973446984i,18
Minnesota,MN,Kittson County,Karlstad,Halma city,City,56732,218,2408275,39305,48.660453,-96.59763,172571.7193,227499,192958.35958452+0i,26
Minnesota,MN,Carver County,Norwood Young America,Hamburg city,City,55368,952,543792,1282,44.732495,-93.963197,106151.3039,97033,99134.6303288755+0i,222
Minnesota,MN,Wabasha County,Elgin,Hammond city,City,55932,507,272001,24598,44.221747,-92.373565,61831.323,62444,55413.9940414486+0i,37
Minnesota,MN,Stevens County,Hancock,Hancock city,City,56244,320,2490818,3674,45.497105,-95.795475,94055.31289,79853,102437.19514641+0i,324
Minnesota,MN,Hennepin County,Hanover,Hanover city,City,55341,763,14060636,374307,45.157755,-93.66275,135601.9153,148643,125706.633032922+0i,185
Minnesota,MN,Brown County,Madelia,Hanska city,City,56062,507,629233,0,44.148813,-94.49448,69623.60708,70836,62243.7922900499+0i,178
Minnesota,MN,Rock County,Luverne,Hardwick city,City,56156,507,4546746,0,43.77419,-96.197462,75575.22383,72239,78973.3002378532+0i,84
Minnesota,MN,Chisago County,North Branch,Harris city,City,55056,651,51697169,315181,45.598359,-92.988379,104349.792,102524,104085.963533564+0i,386
Minnesota,MN,Dakota County,Hastings,Hastings city,City,55033,651,26595173,2199513,44.731781,-92.853284,134424.7727,114871,141833.056943277+0i,9029
Minnesota,MN,Pipestone County,Edgerton,Hatfield city,City,56128,507,7229221,1626,43.953677,-96.188895,195944.8146,300000,205982.168461224+0i,19
Minnesota,MN,Dodge County,Hayfield,Hayfield city,City,55940,507,3258706,0,43.890251,-92.847053,103956.9453,91081,112520.385792264+0i,524
Minnesota,MN,Yellow Medicine County,Clarkfield,Hazel Run city,City,56223,320,1970295,0,44.748433,-95.716537,34659.79577,300000,29501.4011987356+0i,15
Minnesota,MN,Le Sueur County,Montgomery,Heidelberg city,City,56069,507,1390458,0,44.492995,-93.626408,105944.3584,117051,91506.6379149631+0i,50
Minnesota,MN,Lincoln County,Hendricks,Hendricks city,City,56136,507,2421264,418051,44.507636,-96.427859,90486.9446,73942,101363.752770809+0i,313
Minnesota,MN,Otter Tail County,Henning,Henning city,City,56551,218,8642073,109821,46.322998,-95.441961,60807.86973,59910,61377.3596976929+0i,391
Minnesota,MN,Grant County,Herman,Herman city,City,56248,320,2874090,0,45.810533,-96.141354,119190.8895,82208,141197.731346222+0i,192
Minnesota,MN,Jackson County,Heron Lake,Heron Lake city,City,56137,507,3385819,0,43.797747,-95.320292,64094.91871,68513,58293.1040879908+0i,282
Minnesota,MN,St. Louis County,Hibbing,Hibbing city,City,55746,218,471370235,11475503,47.39767,-92.946829,99302.17815,84758,108932.115511029+0i,7290
Minnesota,MN,Morrison County,Pierz,Hillman city,City,56364,320,1605952,0,46.006315,-93.88868,60317.01308,65270,52482.8582015726+0i,8
Minnesota,MN,Anoka County,Columbia Heights,Hilltop city,City,55421,763,308840,0,45.053579,-93.250127,52684.56397,34084,63104.177316144+0i,396
Minnesota,MN,Clay County,Ulen,Hitterdal city,City,56585,218,2240114,193467,46.978567,-96.258505,111152.118,114596,100273.478349487+0i,71
Minnesota,MN,Houston County,Winona,Hokah city,City,55987,507,1811185,44869,43.760062,-91.349434,79330.69633,79541,78317.5472054521+0i,247
Minnesota,MN,Pipestone County,Pipestone,Holland city,City,56164,507,2316869,1809,44.090173,-96.198836,74098.88184,84285,73381.2078467877+0i,93
Minnesota,MN,Swift County,Appleton,Holloway city,City,56208,320,3597895,3687,45.243308,-95.906592,66934.50018,74066,59761.8149260898+0i,48
Minnesota,MN,Winona County,Winona,Homer,CDP,55987,507,3070568,110622,44.007209,-91.560865,152807.6404,136456,163140.399375284+0i,64
Minnesota,MN,Houston County,Houston,Houston city,City,55943,507,2325374,46166,43.760631,-91.571366,91769.15605,74229,105921.738583236+0i,440
Minnesota,MN,St. Louis County,Aurora,Hoyt Lakes city,City,55705,218,146187441,4267220,47.571615,-92.108331,87823.31674,81965,88424.4969205107+0i,879
Minnesota,MN,Kittson County,Saint Vincent,Humboldt city,City,56755,218,287044,597,48.921456,-97.094464,47275.93675,300000,43762.8619775267+0i,11
Minnesota,MN,Pipestone County,Pipestone,Ihlen city,City,56164,507,982876,9223,43.915574,-96.372771,46220.97815,300000,40342.7659745925+0i,26
Minnesota,MN,Itasca County,Deer River,Inger,CDP,56636,218,4861058,83596,47.563282,-93.977317,55317.19327,61122,46391.2479490434+0i,74
Minnesota,MN,Dakota County,Inver Grove Heights,Inver Grove Heights city,City,55076,651,72153017,6120740,44.828733,-93.059983,145635.0987,130566,153882.639982637+0i,13681
Minnesota,MN,St. Louis County,Eveleth,Iron Junction city,City,55734,218,2147466,0,47.418977,-92.608392,64761.56683,250000,0+38271.3801680609i,48
Minnesota,MN,Isanti County,Isanti,Isanti city,City,55040,763,11985159,76819,45.491616,-93.242955,103381.7948,85504,114021.817580646+0i,2170
Minnesota,MN,Lincoln County,Ivanhoe,Ivanhoe city,City,56142,507,2301259,58869,44.464119,-96.252865,78058.85417,69170,81897.268053166+0i,274
Minnesota,MN,Waseca County,Janesville,Janesville city,City,56048,507,4516166,4859,44.121303,-93.712964,119936.479,98907,128312.891363102+0i,1001
Minnesota,MN,Rock County,Pipestone,Jasper city,City,56164,507,2639595,7479,43.848886,-96.399636,26517.19025,17034,27239.0616523919+0i,24
